#Brand;BrandDescription;TotalQuantitySales;TotalQuantityPurchase;Profit;MarginPercent
3726;Gilbeys Vodka Traveler;53667;53960;72280.53;35
344;Punt e Mes Sweet Vermouth;774;836;2313.62;18
3512;Pinnacle Vodka;98848;101480;430961.82;36
3896;Zhenka Vodka;49146;49339;31928.77;25
14483;Victor Hugo Hunchback Red;12;24;-56.76;-24
20991;Les Hauts de Lagarde Blanc;53;71;52.31;8
36991;Duck Pond Pnt Gris Ore;2628;2681;10948.14;57
27556;Querceto Chianti Clsc RSV;10885;11867;37819.85;36
25548;Miolo Chardonnay;10;61;-463.76;-76
12586;C Y Toro Frontera Malbec;6697;7590;26000.73;71
12218;R M Woodbridge Moscato;143;151;736.59;246
22902;Hermann J Wiemer Semi Dry Rs;579;649;2556.31;35
20944;Valdivieso Cab Franc Rsva;343;419;1506.88;27
5989;Tanteo Jalapeno Tequila;1957;4181;-3764.87;-39
41172;Vendange Shiraz;44;57;21.66;14
5410;Raspberry di Amore;7581;7611;21610.04;46
24883;Foz Arouce 11 Beira Atlantic;154;168;745.58;36
4386;Casa Noble Reposado;677;838;2636.31;9
24347;Fess Parker Marcella's White;99;156;-10.27;-1
5215;TGI Fridays Long Island Iced;4651;4923;14091.06;30
2495;Virginia Highland Malt Whsky;115;333;-9690.42;-62
20181;Ruffino Prosecco;323;359;584.83;35
25777;Ch Bonnet Red;536;608;2158.96;40
24717;Merum Monastrell Jumilla;38;48;74.50;20
7985;Noilly Prat Extra Dry Vermou;4365;4471;10252.69;31
2590;The Black Grouse Scotch;1879;2443;6506.07;9
1704;Amaretto DiSaronno Summer Pk;2314;2395;6387.96;14
3452;Vanya Light Vodka;24803;25006;43011.87;31
13590;Bliss Cab Svgn;26;36;21.02;6
24486;Farmstead Long Meadow Chard;155;365;-1615.40;-35
4798;Sambuca Romana Liqueur;93930;95268;41081.59;28
39086;Corbett Canyon Pnt Grigio;12;18;3.70;4
2609;Pigs Nose Scotch;1248;1283;8288.39;36
18166;Lyrarakis Assyrtiko;27;36;40.05;10
22974;L.A. Cetto Svgn Bl;36;60;-44.76;-9
24425;Adaptation by Odette Cab Svg;1;36;-1118.57;-96
39998;Tisdale Shiraz Cal;131;144;132.45;34
4884;Bayou Silver Rum;353;927;-8644.03;-60
2512;The Macallan 12 Yr Old;1831;2072;11520.77;22
8409;Christian Bros Cream Sherry;717;722;2059.57;53
4283;Hochstadter's Slow and Low;2834;3175;13732.66;31
33573;Morgan Winery Svgn Bl Mont S;1003;1038;4727.63;46
36463;Heidsieck Brut Little Blue;60;157;-413.25;-41
27775;Jadot Fixin 14;4;60;-1307.84;-90
25163;Colavita Pnt Nr;10259;10367;18142.25;54
2882;Highland Park 18 Yr Single;331;455;2633.09;6
22080;Hacienda Zargon Merlot;2;48;-244.50;-92
8441;Baileys Irish Cream;17427;18659;70913.31;43
27180;Sensi 18K Moscato Rose;525;710;-1343.55;-12
3660;Deep Eddy Ruby Red Vodka;3875;4447;7147.90;8
26707;Faustino Gr Rsva Rioja;411;421;3484.37;51
19725;Cutler Creek Merlot;38;48;25.94;22
44455;Santa Margherita Pnt Grigio;209;391;-586.17;-17
26450;Pere Anselme CDR Rose;897;1005;2926.08;37
3246;Bentley's Vodka;59245;59841;119230.44;30
16555;Murrieta's Well The Whip Wh;563;612;3944.21;58
2729;Hell-Cat Maggie Irish Whisky;1421;1821;-9949.00;-27
5105;Dr McGillicuddy's Mentholmnt;17355;18007;124306.78;47
17346;Ridge Estate Merlot;48;61;414.96;22
2531;WhistlePig 10 Yr Old Rye;4102;5011;56096.91;24
2945;The Macallan Rare Cask;214;282;4033.92;7
23167;Loft Chard;17;24;-33.53;-9
21857;Willamette Vly Tualatin Est;21;25;225.29;33
7215;Lancers Rose;415;422;810.51;48
24408;Chapelle de Bastion Picpoul;307;358;632.53;26
11423;Ch Julien Merlot Mont Cnty;1780;2108;-1449.08;-10
43452;Fish Eye Shiraz;9;18;-44.37;-22
26631;Vignaioli Casdoni Barolo;21;84;-1300.53;-63
31542;Morgan Winery Twelve Clones;3378;3604;37396.62;64
4216;Havana Club Anejo Clsco Gold;483;919;-5444.31;-35
25798;D. Cohn Cab Svgn Bellacosa;99;1140;-18258.39;-87
19945;Cocchi Americano Rossa;1;2;-6.49;-25
3415;42 Below Pure Vodka;5;13;-92.12;-49
2037;Jim Beam Honey;23480;23706;5939.82;34
222;Wray & Nephew Wh Overproof;144;188;-127.56;-4
29473;M & R Sweet Vermouth;65;78;131.95;29
26820;Teruzzi Vernaccia Terre Tufi;74;167;-287.16;-33
42413;R M Woodbridge Rsl;8362;8670;34221.58;68
27878;Poderi Le Ripi Amore e Magia;1;60;-1472.61;-98
5627;Flag Hill Sugar Maple Liquer;2596;2680;10622.64;30
45822;Masciarelli Montepulciano;22599;23851;86133.34;67
626;Hiram Walker Cherry Brandy;12;17;-11.31;-10
27193;Trefethen Dragon's Tooth Red;40;180;-4234.00;-66
23516;Chloe Pnt Nr;3565;3663;12437.81;45
17348;Ty Ku Silver Junmai Sake;12;24;-33.60;-21
29248;Toasted Head Chard;33760;34803;133519.83;59
5368;Midori Melon Liqueur;8176;8198;46787.20;37
4340;Cruzan Black Strap Rum;1825;2287;-3258.10;-15
3345;Bombay Sapphire Gin;19658;20387;7723.44;25
21615;Moonstone Coc Lemongras Sake;545;593;969.08;34
25216;Castello D'Alba Vinho Tinta;950;977;-1238.59;-13
27514;Clos du Bois RSV Cab Svgn;1831;1964;11119.25;52
3352;Ciroc Coconut Vodka;17587;18095;134444.19;40
5339;Drambuie;4608;6046;610.22;4
4813;Monteru Sherry French Brandy;5;120;-4507.05;-94
43900;Clio Jumilla Red;167;191;1586.60;27
23876;Love Lane Cab Svgn;153;203;-55.00;-3
1358;Knob Creek Bourbon;4775;5105;78176.00;36
2102;West Cork 10Yr S Malt Irish;23;29;17.24;2
13558;Merry Edwards Pinot Noir RRV;356;428;5372.68;38
19735;Beringer Quantum Red Napa Vl;1032;1185;-18527.37;-37
7266;Fonseca Bin No 27;1854;2000;9982.46;55
3627;Absolut 80 Proof;14380;14610;50502.50;37
27161;El Pundito 06 Gr Rsva Rioja;6;84;-3091.62;-90
26320;Ghost Block Cab Svgn Sngl Vy;11;21;-276.22;-21
298;Old Mexico Blanco Tequila;138;154;238.38;26
24303;Cupcake Black Forest;8579;9483;16563.54;35
3924;Espolon Blanco Tequila;8105;8162;62537.39;44
16189;Frescobaldi Tenuta Castglni;2562;3116;-12723.54;-23
21960;Le Grande Courtage Rose;217;237;503.69;53
17350;Moonlight Meadery Sensual;1064;1189;3649.31;32
2647;Wiggly Bridge Bourbon Sm Brl;1071;1396;203.49;0
36209;Big House White;681;698;1509.49;42
18271;Masi Campolongo di Torbe Ama;22;23;897.20;47
8273;El Mayor Reposado Tequila;3432;3652;17409.08;28
21422;Beso Del Sol Sangria;1164;1483;-1377.62;-6
11156;Canyon Rd Wh Znfdl;443;455;1220.72;44
23472;Dom Vocoret & Fils Chabls 13;19;36;-52.47;-13
21783;Grape Time Winery Amarone;380;408;1576.60;44
20553;Dom Perignon Oeno 96 Silver;3;9;-795.54;-49
26061;Centonze Frappato Rosso Sici;226;361;-277.16;-9
1545;Gentleman Jack;14501;14785;136684.29;48
14050;Baileyana Firepeak Cve Chard;26;180;-1294.66;-82
19926;Santa Rita RSV Svgn Bl;3903;4014;14615.55;56
14420;Livingston Clrs Pnt Grigio;32;36;70.28;38
33115;Beringer Classic Chenin Blan;15;30;-56.55;-22
37656;MacMurray Ranch Sonma Pnt Nr;5688;6005;30237.81;37
14439;Barefoot Sweet Red;7291;7307;18176.85;73
2803;Bluecoat Gin;714;723;3764.28;25
371;Myers Platinum White Rum;8;24;-97.68;-55
3366;Tanqueray Rangpur Gin;6009;6132;61314.51;41
25565;Black Box Pnt Nr;1668;1986;139.20;2
1366;Red Stag by Jim Beam;54052;54506;19210.65;38
25796;Grgich Hills Znfdl;308;346;2812.00;35
11703;Macchia Mischievous Znfdl Lo;250;290;1048.30;25
8268;Paul Masson Chablis Carafe;940;999;2132.63;70
4380;Ron Virgin Heavy Bodied Rum;13832;14723;41646.85;26
6904;Westland Trinity 3 Pack;82;612;-29150.98;-83
27332;Gilmanton Raspberry Merlot;125;252;-617.01;-24
31119;Beringer Chard Private RSV;737;825;11973.13;54
5505;Pallini Limoncello Liqueur;10432;10714;42750.68;28
24099;Gallo Copperidge Wh Znfdl;226;250;246.74;38
3072;Ciroc Peach Vodka;11124;11614;72074.99;34
15825;Octave Vino Verde White;10;12;18.02;25
39256;Schmitt Sohne Relax Mosel;10826;11347;53273.22;91
33971;Zenato Valpolicella Clsc Ri;241;255;2379.74;49
25430;Schlink Haus Auslese;27;36;58.05;19
3913;Svedka Vodka;47319;48481;182999.27;26
2672;Dewars White Label;22276;23159;9325.84;22
24494;Buehler Wh Znfdl Napa;204;220;541.96;36
15146;Achaval Ferrer Malbec;2149;2233;13095.15;45
13745;W Hill Cab Svgn Central Cst;840;842;2859.66;52
32749;Brancott Svgn Bl Marlboro;21989;22126;86633.35;74
27142;Starmont Chard Carneros;989;2370;-6485.69;-35
39681;Jaume Serra Cristalino Brut;1546;1774;1485.18;32
20353;Quinta da Cosaboa TintaBoa;5;48;-342.57;-84
24288;Olivier & Lafont Ventoux Bl;540;623;1486.38;33
44907;Guntrum Dry Trocken Rheinhsn;43;48;159.97;36
44083;Wente Reliz Crk Pnt Nr;371;544;-1896.99;-24
44249;Concannon Slt Vyd Pnt Grigio;2;24;-136.74;-87
25926;Outlier Pnt Nr;5;24;-127.59;-69
25693;SCV Gold Hills Chard 12;912;1259;1658.47;12
4237;Havana Club Anejo Blanco Rum;3462;7776;-2382.39;-40
5780;Malibu Black;3775;3814;14036.09;35
38106;Canyon Oaks Merlot Cal;624;627;1279.92;52
2464;Pinnacle Gin;1748;2251;2447.92;10
20082;Maison Nicolas Merlot;6;24;-123.18;-61
28038;Andre Spumante Calif;385;408;781.47;52
25117;Zuccardi Q Malbec;82;96;393.10;32
4126;Brinley Shipwreck Mango Rum;475;701;-2742.12;-21
13497;Mohua Svgn Bl Marlboro;10455;10986;47436.65;63
28606;Cline Viognier Sonoma Count;1416;1481;4341.62;44
26431;Harken Chard;1219;1654;1711.69;12
4140;Baroca White Rum;5579;5580;6913.21;26
2004;The Scarlet Ibis;6;10;-40.56;-18
39517;J Lohr Seven Oaks Cab Svgn;1450;1505;15588.55;51
20759;B & G Bistro Girls Night Out;4;12;-31.32;-48
2824;Wolfburn Single Malt Scotch;169;297;-3662.34;-27
21924;BV Coastal Estate Svgn Bl;65;84;295.75;112
24648;Mumm Napa Bl de Blanc;2208;2419;14370.19;61
25389;Agiorgitiko Argilos Nemea;12;24;-56.76;-24
23159;Champlain Orchards Ice Cider;476;500;3591.24;41
18761;Eden Vermont Ice Cider;124;192;-136.36;-7
27880;Pine Ridge Cab Svgn;1;24;-1700.61;-94
44993;Red Truck Pnt Nr Cal;269;273;757.74;50
754;Stolichnaya Sticki Vodka;599;3612;-20744.79;-78
27851;Bastianich Vini Orsone Svgn;2;120;-1534.02;-98
8458;Agave Underground Tequila;705;756;5115.83;26
22858;Canary Hill Vyd Pnt Nr;5;51;-808.75;-85
26913;Boen Pnt Nr RRV;65;99;21.82;1
2018;Jack Daniels Tennessee Honey;87;108;192.09;8
27159;Ch du Moulin Entre-Deux-Mers;165;1044;-6100.17;-77
37904;Trapiche Broquel Mndz Malbec;9252;9367;46265.93;77
7423;Manischewitz Concord Kosher;4571;4863;12592.68;47
2445;Seagrams VO;8253;8470;22045.87;29
16931;Caymus Spec Select Cab Svgn;153;254;-2525.75;-9
2676;Grand MacNish;6280;6726;22349.02;30
17487;The Naked Grape Harvest Red;750;782;1220.30;34
16681;Nicolas Potel Wh Burgundy;7;24;-164.91;-55
4130;Kraken Black Spiced Rum;8110;8226;32518.84;58
23430;Ninety+Cellars Lot 118 Svgn;3;12;-64.23;-62
3379;High West Vodka 7000';115;322;-4252.93;-53
46830;Pacific Rim Sweet Rsl;7690;7718;24242.84;53
5356;Kahlua;24532;24707;68666.70;39
26280;Chalone Estate Grown Chard;2572;4420;-5990.92;-13
14635;Marcarini Ciabot Camerano;39;132;-863.31;-57
26896;19 Crimes Warden Red;113;133;651.98;30
35885;Due Torri Pinot Grigio Dell;835;843;3119.36;61
14475;Belcreme de Lys Chard;5013;5096;18262.15;55
1919;Tullamore Dew Crock;333;384;774.51;8
26473;Ch Moulin Canon Fronsac;32;120;-1079.52;-61
27489;Ladoucette Comte Lafond Sanc;6;10;-24.86;-11
27493;F Coppola Wizard of Oz Merlt;66;168;-1011.54;-41
36623;Talbott Sleepy Hollow Chard;1350;1428;11306.34;40
25779;Ch Bonnet White Entre-Deux-;14;24;-31.58;-13
35414;Yellow Tail Shiraz Ausl;31008;31177;110476.71;58
1730;La Collection NH Summer;1973;3552;-16095.69;-23
1962;Jim Beam Apple;14289;15244;50351.23;30
45332;Cono Sur Pnt Nr Rapel;2447;2482;6732.95;58
25678;Ch Recougne Brdx Superieur;1104;1380;-491.24;-3
24804;Whitehall Lane Cab Svgn Leon;5;42;-1870.65;-82
8258;Campari;9285;9347;81702.80;42
3799;La Pinta Pomegranate Liqueur;7;228;-6136.79;-96
44859;Man Cab Svgn Western Cape;2048;2565;-2649.68;-14
6891;Gallo Twin Vly Chard Cal;283;298;393.01;39
26166;Black Stallion Est Svgn B 15;469;811;-3589.79;-34
31323;Villa Maria Clr Slct Svgn Bl;52;72;48.12;6
38888;Justin Cab Svgn Paso Robles;7327;7391;80076.65;64
43223;Ch Beauchene Cotes du Rhone;38054;38980;134556.34;58
27794;Jadot Pernand Verg Combottes;3;24;-487.71;-82
35590;Tiziano Chianti;643;655;2300.42;47
43317;Salmon Creek Pnt Grigio Cal;40;60;-6.80;-3
34135;Turning Leaf RSV Merlot Cal;139;140;480.41;46
36846;Frey Natural White Organic;82;132;-6.38;-1
36087;Ramey Russian River Chard;287;324;2751.29;34
453;Hornitos Reposado Tequila;721;761;5603.18;35
8822;Absolut 80 Proof;67505;67966;35104.59;35
22696;Delish Svgn Bl;1066;1161;3067.08;40
24513;R8 Cab Svgn;29;72;-227.57;-40
13144;Korbel Brut Rose;195;224;680.85;36
36541;Liberty Crk Prm RSV Wh Znfdl;217;220;521.63;43
15505;Mollydooker Carnival of Love;103;133;1545.32;21
12771;Joel Gott Cab Svgn 815;25268;26874;112244.72;49
1129;Smugglers Notch Rum;15;25;-183.90;-24
18837;Moonlight Meadery Red Dress;618;843;727.44;10
26227;Jarvis Lake William Red Napa;8;30;-1643.08;-59
23853;Matrix Pnt Nr RRV;218;330;-708.38;-12
16557;Arrowood Cab Svgn Sonoma Vly;299;301;2650.02;44
27197;DeLoach Est Vyd Pnt Nr;29;60;-642.29;-28
26318;House Wine Cab Svgn;1209;1535;3928.56;22
21672;Peachy Canyon Westside Znfdl;800;823;5067.41;54
35756;Ken Wright Freedom Hill Pnt;36;37;586.22;42
16996;LaBelle Winery Americus;360;426;1321.86;23
25493;Lunadoro Toscana Memoria IGT;25;48;-108.57;-21
43809;R M Woodbridge Pnt Nr;28871;29380;117992.11;69
6687;Hedges Red Columbia Vly;1327;2029;-1735.01;-9
2474;The Glenrothes Triple Pack;649;1207;-9819.19;-28
26082;Casal Garcia Duoro Red;29;36;43.79;23
19148;Gerard Bertrand Picpoul Pint;95;245;-905.15;-41
15333;Maso Canali Pnt Grigio Coll;206;217;746.96;43
2678;Michter's Straight Rye;1507;1761;8203.54;15
8412;Tequila Ocho Plata Fresno;307;320;3919.73;34
15415;In the Saddle Cab Svgn;8;24;-71.84;-50
6359;W Hill Est Chard Bench Blend;61;62;789.65;76
29434;Clos du Val Merlot Napa;502;521;4497.74;53
39717;Estancia Pnt Grigio Cal;5326;5356;23191.34;88
4488;Zhenka Tropical Dark Rum;12666;13439;49713.19;46
26204;Dom de La Foret 15 Rose;25;36;15.11;4
22206;MU Creamy Vanilla Latte;11;12;35.37;33
42581;Roussanne Truchard Carneros;11;48;-411.31;-65
26606;Loredona Moscato Monterey;3328;4609;899.55;5
14393;Ch Montaud Cotes de Prov Rse;27772;29622;135855.06;71
676;Pinnacle Whipped Vodka;13497;13529;32070.18;27
27233;Turning Leaf RSV Merlot Cal;3722;3861;7111.60;45
3938;Stolichnaya;12960;13051;70919.41;44
15911;Primal Roots Red Cal;2292;2394;7070.54;50
45576;Pacifico Sur Cab Svgn Curico;90;204;-67.40;-9
24934;T-Vine Zinfandel Napa;5518;5625;24946.07;43
32827;Rombauer Merlot Napa;353;392;3024.79;41
2952;Old Bushmills;5782;5875;47128.43;55
22883;Citra Trebbiano D'Abruzzo;523;528;1673.33;42
15392;Cupcake Riesling;2530;2601;7522.74;58
33441;Etude Carneros Pnt Nr;514;610;4344.06;26
24585;Moshin Vyds Pnt Nr RRV;121;168;445.55;18
16757;Cardamaro Vino Amaro;291;313;2155.21;59
24410;Marques de Grinon 10 Caliza;31;72;-329.35;-37
10870;Bouza Tannat Las Violetas;301;367;1829.84;48
13956;Gouleyant Malbec Cahors;1108;1180;5439.72;59
40455;Yellow Tail Cab/Merlot Ausl;16;36;-60.08;-32
8725;Chambord Royale de France;5830;5887;27491.62;39
8469;1800 Reposado Gold Tequila;7975;8189;61874.44;46
6264;Cooks Extra Dry;27492;28307;68581.55;51
27872;Flora Springs Napa Red;52;1344;-22936.36;-94
40337;Da Vinci Chianti Tuscany;21859;22889;66400.07;44
24583;Moshin Vyds Pnt Nr Sonoma Cs;8;36;-627.24;-66
20862;W Hill Est Cab Svgn No Cst;8007;8678;37867.31;51
23138;Toschi Chard;13;36;-111.61;-42
3375;Skyy Infusions Cranberry;2379;2502;-4766.97;-15
11259;Jaboulet Crozes Herm 10 Thal;24;43;-188.12;-14
19489;Heavyweight Cab Svgn;762;788;1038.66;17
2614;Dewars Special RSV 12-Year;289;320;2906.91;22
44785;Scagliola Barbera D'Asti Frm;158;162;1068.62;51
2912;Platte Valley KY Moonshine;3346;3453;12408.43;28
2668;Dewars White Label;5551;5788;12960.65;21
43433;SA Prum Rsl Essence Mosel;195;203;726.35;40
26091;Pacific Rim Rsl;3838;3926;10593.58;44
41727;Beaulieu Cstl Clr Slct Chard;25;36;8.07;5
22194;Placido Pinot Grigio Venezi;3930;3943;15851.06;54
24198;Route 128 Est Pnt Nr Santa B;17;36;-135.81;-30
4525;Paul Masson Peach Brandy;35;131;336.92;42
27830;Silverado Svgn Bl Napa;2502;2762;17366.08;57
21325;Kim Crawford Pnt Gr Homstead;53;114;-568.07;-27
23809;Angels Landing Chard;6;24;-195.66;-62
8504;R M Woodbridge Cab Svgn Cal;68667;69263;282229.41;70
1465;Woodford Rsv Bourbon;11830;11872;63640.26;49
31496;Barefoot Svgn Bl Cal;186;226;357.62;47
2025;J Seeds Apple Cider Whiskey;440;461;1250.44;20
20551;Humble Pie Cab Svgn CC;7;157;-1708.55;-93
8233;Beaulieu Cab Svgn Rutherford;2302;2541;10938.27;25
2460;Old St Andrews Jumbo Golfbll;171;625;-12842.96;-65
26804;L Aubry Fils Brut 1er Cru;108;168;-314.52;-7
6784;Hawk Crest Chard;22;36;-5.30;-2
27782;Jadot Savigny les Beaune 14;7;60;-1109.27;-82
4300;BenRiach Barrel 94;28;40;-333.08;-6
36844;Frey Chard Organic Mendocino;882;919;3554.24;42
21775;PopCrush White;43;83;-123.37;-21
27170;Damilano 11 Brunate Barolo;70;84;927.50;28
1766;Duggans Dew O Kirkintilloch;5626;6221;1135.33;25
2426;The Glenlivet 15Yr FrenchOak;7239;7445;103838.00;34
20364;Altitude Project Cab Svgn;11;24;-38.35;-30
19807;Mont Gravet Colombard;92;109;228.46;29
3671;Stolichnaya Razberi;4505;9541;-5728.19;-39
25815;Dom Souyris Le Chemin 14;76;210;-856.56;-46
8691;Jose Cuervo Especial;31383;31495;119317.67;32
11825;Cupcake Cab Svgn;27612;29200;72580.63;53
27140;Coto de Imaz Red Gr Rsva 08;54;84;-30.06;-2
2014;Weller Rsv Special Barrel;418;420;2304.02;30
3709;Aslanoff Vodka;3079;4858;-8030.95;-16
13867;Borealis Northern Whites;122;144;459.74;37
4550;E & J XO Brandy;5439;5873;12392.45;21
26997;Graffigna Gr Rsv Malbec;7;12;-28.91;-18
46628;Paso Creek Cab Svgn;1374;1410;6377.76;47
388;Smirnoff 80 Proof;9362;9591;26222.07;24
46929;Lindemans Bin 85 Pnt Grigio;18;24;-48.38;-30
36648;Groth Cab Svgn Napa;1727;1743;36043.99;53
43618;Moillard CdR Violettes Rouge;862;966;3749.94;50
3684;Fleischmanns Royal Vodka;51855;52351;125505.28;31
19003;Lange Pnt Gris Willamette;56;57;352.20;60
2954;Highland Park 12 Yr Single;2751;3035;30128.04;28
27056;Klinker Brick Cab Svgn Lodi;317;502;-261.67;-5
8655;Plomari Ouzo;2717;2733;14233.93;42
25506;B Doon The Heart Has Rieslin;3441;3629;8550.21;45
6231;Mumm Brut Prestige;12487;12931;77719.08;59
13363;Newton Red Label Cab Svgn;825;1075;2607.25;22
42884;Beringer Cab Svgn Pvt RSV Np;103;195;1338.77;9
19636;Ch St Jean Chard Sonoma Cst;9905;11075;30271.70;34
3154;New Amsterdam Peach Vodka;8722;9872;13635.18;18
23117;Trackers Crossing Moscato;21;24;31.11;27
27203;DeLoach Ethans Vyd Znfdl;3956;5120;6127.64;14
11396;Buried Cane Cab Svgn;477;502;2741.35;65
17331;Sean Minor Four Bears Svgn B;1;24;-170.93;-94
28753;Round Hill Common Man Merlot;264;276;709.08;43
21632;Simi Chard Sonoma Cty;517;674;123.71;2
6260;Arrosta Coffee Liqueur;45;258;-4088.09;-73
21083;Wild Ridge Pnt Nr Sonoma Cst;4;12;-170.20;-50
25645;Marchesi Di Barolo Zagara Mo;1359;1615;-1281.04;-8
653;Dom de Canton Ginger Liqueur;3340;3456;40062.72;53
16761;Dolin Dry White Vermouth;3860;3949;19092.24;55
7341;Smirnoff Watermelon;106065;109452;23359.86;28
44106;Carmel Road Unoaked Chard Mo;1006;1132;4081.42;37
43395;M Chiarlo Barolo Tortoniano;3;6;-47.73;-27
1244;Jack Daniels Winter Jack;7783;8197;19252.54;18
23148;Jekel Rsl Monterey;399;426;1472.53;46
39923;Sterling Vintner Clt Svgn Bl;2002;2038;6943.08;52
25468;Run Riot Pnt Nr;3;24;-221.55;-80
2312;The Macallan No.2 Edition;291;314;4375.87;18
17148;Insomnia Red;54;118;-135.22;-22
23079;Bolla Torr'Alta Veronese Ros;108;120;843.72;70
13528;St Clement Carneros Chard;27;29;165.63;44
15510;Mollydooker Violinist Verdel;22;26;98.84;27
22120;Don Simon Selecion Shiraz;6;24;-47.82;-61
10864;Sea Smoke Ten Snt Brb Pnt Nr;13;27;-483.23;-30
10010;Long Lake Chard Cal;6;24;-56.70;-61
4174;Kraken Black Spiced Rum;7883;8290;51413.07;29
26985;Pierre Andre Bourgogne Chard;125;348;-1262.29;-37
79;Three Olives Loopy Vodka;5686;5779;23329.16;42
16349;Cinsault Frick;31;48;-4.01;-1
20700;J Lohr Flume Crossing Svgn B;924;1313;-189.63;-2
2033;Canadian Mist;84;754;-3822.68;-85
22821;Corvo Pnt Grigio;262;351;240.99;10
1261;Jim Beam Kentucky Fire;23556;23774;5837.57;33
32604;Kendall Jackson Vt RSV Syrah;1863;1959;8025.11;63
26253;Harlaftis Chard;12;24;-73.56;-27
247;Gran Patron Platinum Tequil;129;169;-505.85;-2
1808;Ardbeg 21 Yr Single Malt;15;36;-5932.83;-44
26625;Maz Caz Rose;51;84;-112.03;-12
46453;Mason Clrs Svgn Bl Pomelo;1922;2481;1837.05;10
31203;Beringer Fndrs Est Merlot;2973;2980;13115.07;73
18584;Heidsieck Monopole Rose Top;147;194;1197.41;23
18757;Yellow Tail Big Bold Red;11;24;-39.07;-31
21771;Jamieson Ranch Cab Svgn;65;72;583.79;35
15350;Kitaya Ai No Hime Sprkl Sake;272;288;863.84;41
22450;Bota Brick Cab Svgn;41;42;146.19;52
2889;Buchanans Deluxe 12Yr Scotch;13111;14260;103280.12;31
20492;Wild Oats Shiraz Cntrl Range;119;120;541.21;61
8704;Beringer Chard Napa Vly;1517;2213;6710.25;35
44733;Casa Liliana Good Chianti;1133;1171;3935.18;65
22471;Dom Specht Rsl Alsace;16;24;-3.68;-1
41759;Blue Fish Pfalz Rsl;1450;1478;3545.18;44
2615;Chivas Regal;5440;5926;3755.78;25
6670;Pinnacle Pineapple Vodka;6113;6151;20605.63;46
15426;Voga Moscato Italia;245;251;1286.60;79
3997;Hornitos Plata Tequila;23007;23835;139756.18;42
6227;Bastille 1789 French Whiskey;988;1071;3808.43;19
998;Corralejo Blanco Tequila;676;729;4013.45;30
27176;Peter Vella Delicious Red B/;1225;1255;6816.75;59
6574;Franzia Tap Wh Znfdl Cal;12162;12171;80985.09;67
33149;Alamos Ridge Malbec Mendoza;43594;43995;172096.06;82
43225;Ch Beauchene Chtnf Pape RSV;6445;7101;54614.26;42
1217;Dalwhinnie 25 Yr Single Malt;5;8;-519.25;-19
21836;Merriam Pnt Nr Cuvee RRV;611;665;4161.94;42
3951;Hornitos Reposado Tequila;13868;15969;5584.44;19
41065;Martin Ray Chard RRV;1245;1303;7077.01;49
40051;Concannon Select Vyds Pnt Nr;3647;3703;11323.83;67
25941;Wine Cube Cab Svgn;5;9;-14.95;-15
19245;Hidden Crush Chard Cntrl Cst;25;47;-65.15;-21
3879;Smirnoff 80 Proof Traveler;36604;37344;132218.92;45
3791;Jose Cuervo Especial Silver;7109;7217;27080.39;57
10666;Clayhouse Adobe Cntrl Cst Wh;5636;5947;-14841.14;-32
26032;Ferrari Carano Prevail;1;12;-639.61;-88
1484;Knob Creek Rye;652;1077;-13541.66;-27
17437;Thomas Goss Shiraz McLaren;15;36;-156.39;-37
3955;Wyborowa Vodka;26;30;172.04;42
13932;Canyon Rd Pnt Nr;2144;2193;3405.67;50
28920;Gallo Twin Valley Merlot Cal;55;59;84.47;44
24896;Pomino Vinsanto;34;51;-31.45;-2
13375;Mionetto Organic Prosecco;4;30;-276.44;-80
15739;Vina Borgia Garnacha;144;161;750.47;34
10296;Alamos Slcn Malbec Mendoza;3934;4016;23692.48;61
26837;Landhaus Mayer Zweig Burgenl;61;120;-266.61;-28
23937;Caillot Bourgogne Rouge;6;24;-222.30;-63
2121;Canadian Club Traveler;9256;9318;23813.04;33
8166;Mount Gay Eclipse;10608;10955;51997.22;31
39437;Columbia Crest Two Cab Svgn;1873;1920;5112.07;59
11038;Beringer Classic Merlot;93;162;-195.55;-27
20967;Ninety Cellars Lot 106 Pnt N;11;24;-88.83;-34
24938;NH Barnett Hill Dry White;235;294;644.19;21
33052;Gosset Grande RSV Brut;3;42;-1385.25;-89
25992;Murphy-Goode Cab Svgn Cal;3292;3314;16956.06;69
21293;Clos du Bois Chard;20;48;-82.44;-37
